[NX Daemon Server] - 2024-12-02T06:18:14.470Z - Started listening on: \\.\pipe\nx\C:\Users\aswini.u\AppData\Local\Temp\4553a8e9289a6136d72c\d.sock
[NX Daemon Server] - 2024-12-02T06:18:14.477Z - [WATCHER]: Subscribed to changes within: C:\Users\aswini.u\Desktop\strapi\strapi (native)
[NX Daemon Server] - 2024-12-02T06:18:14.486Z - Established a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:18:14.492Z - Closed a connection. Number of open connections: 0
[NX Daemon Server] - 2024-12-02T06:18:14.523Z - Established a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:18:14.533Z - [REQUEST]: Responding to the client. Shutdown initiated
[NX Daemon Server] - 2024-12-02T06:18:14.536Z - Done responding to the client Shutdown initiated
[NX Daemon Server] - 2024-12-02T06:18:14.537Z - Handled FORCE_SHUTDOWN. Handling time: 1. Response time: 4.
[NX Daemon Server] - 2024-12-02T06:18:14.537Z - Closed a connection. Number of open connections: 0
[NX Daemon Server] - 2024-12-02T06:18:14.538Z - [WATCHER]: Stopping the watcher for C:\Users\aswini.u\Desktop\strapi\strapi (sources)
[NX Daemon Server] - 2024-12-02T06:18:14.538Z - [WATCHER]: Stopping the watcher for C:\Users\aswini.u\Desktop\strapi\strapi (outputs)
[NX Daemon Server] - 2024-12-02T06:22:19.252Z - Started listening on: \\.\pipe\nx\C:\Users\aswini.u\AppData\Local\Temp\4553a8e9289a6136d72c\d.sock
[NX Daemon Server] - 2024-12-02T06:22:19.264Z - [WATCHER]: Subscribed to changes within: C:\Users\aswini.u\Desktop\strapi\strapi (native)
[NX Daemon Server] - 2024-12-02T06:22:19.269Z - Established a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:22:19.272Z - Established a connection. Number of open connections: 2
[NX Daemon Server] - 2024-12-02T06:22:19.277Z - Closed a connection. Number of open connections: 1
[NX Daemon Server] - 2024-12-02T06:22:19.282Z - [REQUEST]: Client Request for Project Graph Received
[NX Daemon Server] - 2024-12-02T06:22:20.059Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-02T06:22:20.059Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-02T06:22:20.059Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-02T06:22:20.119Z - Time taken for 'loadNxPlugins' 762.2035999894142ms
[NX Daemon Server] - 2024-12-02T06:22:20.994Z - Time taken for 'build-project-configs' 799.1624000072479ms
[NX Daemon Server] - 2024-12-02T06:22:21.190Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T06:04:23.567Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:23.683Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:23.819Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:23.909Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:23.971Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.017Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.112Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.337Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.445Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.456Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.575Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.633Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.755Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.793Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.858Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.920Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:24.970Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:25.117Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:25.181Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:25.252Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:25.345Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:25.400Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:28.583Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:28.666Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:28.796Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:28.924Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.059Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.170Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.242Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.299Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.358Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.417Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.564Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.565Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.772Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.849Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:29.922Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.025Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.149Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.198Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.257Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.348Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.436Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.517Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.667Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.723Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.888Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.891Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:30.985Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.200Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.321Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.416Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.618Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.724Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.836Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.970Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:31.970Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:32.223Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:32.301Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:34.968Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:37.729Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:38.269Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:38.271Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:38.274Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:38.274Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:38.275Z - Handled RECORD_OUTPUTS_HASH. Handling time: 253. Response time: 6.
[NX Daemon Server] - 2024-12-03T06:04:40.288Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:40.397Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:41.695Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:42.147Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:42.250Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:42.694Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:42.899Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:42.900Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:42.900Z - Handled RECORD_OUTPUTS_HASH. Handling time: 32. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:04:43.691Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:50.463Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:51.557Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:52.134Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:52.240Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:52.276Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:52.890Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:52.947Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:53.068Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:53.184Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:53.361Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:53.470Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:53.660Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:53.660Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:53.660Z - Handled RECORD_OUTPUTS_HASH. Handling time: 22. Response time: 0.
[NX Daemon Server] - 2024-12-03T06:04:55.517Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:04:55.682Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:55.682Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:04:55.683Z - Handled RECORD_OUTPUTS_HASH. Handling time: 10. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:05:02.015Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:02.093Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.174Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.232Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.291Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.349Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.409Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.460Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.515Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.571Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.630Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.702Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:20.957Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:21.013Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:21.262Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.271Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.419Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.466Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.526Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.582Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.646Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.697Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.754Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:31.819Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:32.007Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:32.486Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:32.569Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:32.941Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:44.929Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:44.983Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.035Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.086Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.143Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.198Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.351Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.416Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:45.588Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:55.756Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:55.808Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:55.865Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:55.912Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:55.972Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:56.038Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:56.090Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:56.285Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:56.335Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:56.554Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:57.629Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:58.747Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:58.842Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:58.887Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:58.946Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.007Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.086Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.210Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.347Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.425Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.626Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.627Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.668Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.778Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.928Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:05:59.977Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:00.121Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:00.188Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:00.239Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:00.317Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:00.368Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:00.437Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.562Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.607Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.681Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.737Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.828Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.871Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:01.947Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:02.088Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:02.144Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:02.209Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:02.262Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:02.326Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:05.440Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:05.441Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:05.441Z - Handled RECORD_OUTPUTS_HASH. Handling time: 31. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:06:13.631Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:19.988Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:21.776Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:21.818Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:22.273Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:22.703Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:22.777Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:24.281Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:24.361Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:25.129Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:25.457Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:25.837Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:26.078Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:26.078Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:26.078Z - Handled RECORD_OUTPUTS_HASH. Handling time: 38. Response time: 0.
[NX Daemon Server] - 2024-12-03T06:06:26.959Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:27.179Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:27.180Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:27.180Z - Handled RECORD_OUTPUTS_HASH. Handling time: 19. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:06:32.409Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.521Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.584Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.692Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.746Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.808Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.905Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:32.948Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:33.010Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:36.099Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:37.134Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:37.431Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:37.791Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:37.929Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:37.930Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:37.930Z - Handled RECORD_OUTPUTS_HASH. Handling time: 10. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:06:38.539Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:38.802Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:38.950Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:39.020Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:39.141Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:39.141Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:39.141Z - Handled RECORD_OUTPUTS_HASH. Handling time: 10. Response time: 0.
[NX Daemon Server] - 2024-12-03T06:06:42.452Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:42.514Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:42.628Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:42.718Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:42.761Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:42.818Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:43.061Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:43.062Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:43.062Z - Handled RECORD_OUTPUTS_HASH. Handling time: 30. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:06:45.272Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:45.941Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:46.069Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:46.143Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:06:46.291Z - [REQUEST]: Responding to the client. recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:46.291Z - Done responding to the client recordOutputsHash
[NX Daemon Server] - 2024-12-03T06:06:46.291Z - Handled RECORD_OUTPUTS_HASH. Handling time: 10. Response time: 0.
[NX Daemon Server] - 2024-12-03T06:06:46.375Z - [REQUEST]: Responding to the client. handleRecordTaskRuns
[NX Daemon Server] - 2024-12-03T06:06:46.376Z - Done responding to the client handleRecordTaskRuns
[NX Daemon Server] - 2024-12-03T06:06:46.376Z - Handled RECORD_TASK_RUNS. Handling time: 16. Response time: 1.
[NX Daemon Server] - 2024-12-03T06:06:46.384Z - [REQUEST]: Responding to the client. handleGetFlakyTasks
[NX Daemon Server] - 2024-12-03T06:06:46.384Z - Done responding to the client handleGetFlakyTasks
[NX Daemon Server] - 2024-12-03T06:06:46.384Z - Handled GET_FLAKY_TASKS. Handling time: 4. Response time: 0.
[NX Daemon Server] - 2024-12-03T06:06:47.140Z - Closed a connection. Number of open connections: 0
[NX Daemon Server] - 2024-12-03T06:46:17.359Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:46:17.490Z - [WATCHER]: templates/website/C4CK_logo.png was modified
[NX Daemon Server] - 2024-12-03T06:46:18.369Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T06:46:18.370Z - [REQUEST]: templates/website/C4CK_logo.png
[NX Daemon Server] - 2024-12-03T06:46:18.370Z - [REQUEST]: 
[NX Daemon Server] - 2024-12-03T06:46:18.622Z - Time taken for 'hash changed files from watcher' 50.07980000972748ms
[NX Daemon Server] - 2024-12-03T06:46:19.005Z - Time taken for 'build-project-configs' 388.74409997463226ms
[NX Daemon Server] - 2024-12-03T06:46:19.320Z - [SYNC]: collect registered sync generators
[NX Daemon Server] - 2024-12-03T06:46:19.326Z - [SYNC]: project graph hash is the same, not collecting task sync generators
[NX Daemon Server] - 2024-12-03T06:46:19.326Z - [SYNC]: nx.json hash is the same, not collecting global sync generators
[NX Daemon Server] - 2024-12-03T06:46:19.335Z - Time taken for 'total execution time for createProjectGraph()' 274.9112000465393ms
[NX Daemon Server] - 2024-12-03T06:46:25.567Z - [WATCHER]: Processing file changes in outputs
[NX Daemon Server] - 2024-12-03T06:46:25.575Z - [WATCHER]: templates/website/favicon.png was deleted
[NX Daemon Server] - 2024-12-03T06:46:27.194Z - [REQUEST]: Updated workspace context based on watched changes, recomputing project graph...
[NX Daemon Server] - 2024-12-03T06:46:27.194Z - [REQUEST]: 
